 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
                    76.5 -2.74E-01 -2.89E-01 -2.89E-01 -4.53E-01  1.04E+00  1.59E+00  8.25E+00  1.05E+00  2.52E+01
                    80.5 -1.94E-01 -2.46E-01 -2.46E-01 -4.53E-01  2.21E+00  2.96E+00  8.24E+00  2.21E+00  2.52E+01
                    84.5  1.11E+00 -2.29E-01 -2.29E-01 -4.52E-01  7.05E+00  1.08E+01  8.24E+00  7.05E+00  2.52E+01
                    88.5  1.68E+00 -2.19E-01 -2.19E-01 -4.51E-01  6.38E+00  9.40E+00  8.24E+00  6.38E+00  2.52E+01
                    92.5  1.73E+00 -1.68E-01 -1.68E-01 -4.49E-01  3.98E+00  4.62E+00  8.24E+00  3.98E+00  2.52E+01
                    96.5  1.58E+00  5.27E-02  5.27E-02 -4.44E-01  2.54E+00  2.21E+00  8.24E+00  2.54E+00  2.52E+01
 
                   Z(km)     O3I     CH3OOHI   CH3O2I    HO2NO2I    N2O5I
                     0.5  5.44E+01 -4.00E-01 -3.99E-01  2.05E+01  4.71E+01
                     1.5  5.44E+01 -4.02E-01 -4.01E-01  2.14E+01  4.73E+01
                     2.5  5.44E+01 -4.03E-01 -4.04E-01  2.28E+01  4.83E+01
                     3.5  5.44E+01 -4.05E-01 -4.06E-01  2.47E+01  4.99E+01
                     4.5  5.44E+01 -4.06E-01 -4.07E-01  2.67E+01  5.16E+01
                     5.5  5.43E+01 -4.07E-01 -4.07E-01  2.86E+01  5.31E+01
                     6.5  5.43E+01 -4.08E-01 -4.09E-01  3.03E+01  5.42E+01
                     7.5  5.43E+01 -4.09E-01 -4.10E-01  3.19E+01  5.52E+01
                     8.5  5.43E+01 -4.10E-01 -4.12E-01  3.31E+01  5.62E+01
                     9.5  5.43E+01 -4.11E-01 -4.12E-01  3.43E+01  5.72E+01
                    12.5  5.43E+01 -4.02E-01 -3.99E-01  4.32E+01  6.69E+01
                    16.5  5.43E+01 -4.24E-01 -4.24E-01  6.60E+01  7.83E+01
                    20.5  5.43E+01 -4.21E-01 -4.21E-01  7.49E+01  7.94E+01
                    24.5  5.42E+01 -3.95E-01 -3.95E-01  7.70E+01  7.90E+01
                    28.5  5.42E+01 -3.83E-01 -3.83E-01  7.57E+01  7.76E+01
                    32.5  5.42E+01 -3.91E-01 -3.91E-01  7.08E+01  7.46E+01
                    36.5  5.42E+01 -3.99E-01 -3.99E-01  6.23E+01  7.05E+01
                    40.5  5.42E+01 -4.07E-01 -4.07E-01  4.88E+01  6.46E+01
                    44.5  5.42E+01 -4.11E-01 -4.11E-01  3.76E+01  5.81E+01
                    48.5  5.42E+01 -4.13E-01 -4.13E-01  3.18E+01  5.17E+01
                    52.5  5.42E+01 -4.14E-01 -4.14E-01  2.60E+01  4.27E+01
                    56.5  5.42E+01 -4.14E-01 -4.14E-01  1.73E+01  2.86E+01
                    60.5  5.42E+01 -4.14E-01 -4.14E-01  7.89E+00  1.33E+01
                    64.5  5.42E+01 -4.14E-01 -4.14E-01  2.14E+00  3.92E+00
                    68.5  5.42E+01 -4.11E-01 -4.11E-01  1.90E-01  6.96E-01
                    72.5  5.42E+01 -4.10E-01 -4.10E-01 -3.09E-01 -1.36E-01
                    76.5  5.42E+01 -4.08E-01 -4.08E-01 -3.96E-01 -2.89E-01
                    80.5  5.42E+01 -4.01E-01 -3.91E-01 -3.35E-01 -2.46E-01
                    84.5  5.42E+01 -4.00E-01 -4.04E-01 -2.95E-01 -2.29E-01
                    88.5  5.42E+01 -4.00E-01 -4.08E-01 -2.64E-01 -2.19E-01
                    92.5  5.42E+01 -4.01E-01 -4.08E-01 -1.87E-01 -1.68E-01
                    96.5  5.42E+01 -4.01E-01 -4.08E-01 -7.92E-05  5.27E-02
 
 
 
 Success!
